,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
88,88,common_voice_es_19693336.mp3,se convirtió en el más famoso e influyente escultor de mozambique,he was the most famous and famous cult of mosaic,he turned into the most famous and influent sculptor of mozambique,BLEU = 26.31 60.0/33.3/25.0/14.3 (BP = 0.905 ratio = 0.909 hyp_len = 10 ref_len = 11),0.5825687050819397,0.39118246687054015,3.45019793510437
89,89,common_voice_es_19748261.mp3,memoria presentada por el ministro de hacienda y comercio,the ministry of justice and committee,report of the ministry of finance and trade,BLEU = 23.26 66.7/40.0/25.0/16.7 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.6307616233825684,0.48076923076923084,3.1036057472229004
90,90,common_voice_es_19613835.mp3,a los dieciocho viajó a argentina donde permaneció durante casi un año,at the age of twenty he returned to argentina,at eighteen he travelled to argentina where he stayed for almost a year,BLEU = 7.27 44.4/12.5/7.1/4.2 (BP = 0.641 ratio = 0.692 hyp_len = 9 ref_len = 13),0.7625490427017212,0.2504960317460318,3.6978402137756348
91,91,common_voice_es_19887709.mp3,livin it up,and leave,livin it up,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.3984237015247345,0.0,3.0042099952697754
92,92,common_voice_es_19602442.mp3,el pecho está moteado de gris y los ojos son negros,the head is covered with gray and the eyes are black,the chest is mottled with gray and the eyes are black,BLEU = 60.77 81.8/60.0/55.6/50.0 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.8085666298866272,0.8030303030303031,4.127719402313232
93,93,common_voice_es_20005156.mp3,su preocupación literaria giró en torno al sentir tradicional de los sectores populares argentinos,his literary pregnancy was the traditional centre of the argentinian popular sects,his literary concern was focused on popular argentine sectors traditional feelings,BLEU = 8.52 41.7/9.1/5.0/2.8 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11),0.5875635743141174,0.33513513513513515,3.874941349029541
94,94,common_voice_es_19045245.mp3,en la época en que le tocó vivir el poeta,the poet was born in his life,at the time he lived he was a poet,BLEU = 6.50 42.9/8.3/5.0/3.1 (BP = 0.751 ratio = 0.778 hyp_len = 7 ref_len = 9),0.5322937369346619,0.17045454545454547,3.417672634124756
95,95,common_voice_es_19321491.mp3,nació en erskine minnesota estados unidos,he was born in oscane minnesota,he was born in erskine minnesota u s a,BLEU = 32.59 83.3/60.0/50.0/33.3 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.8770043849945068,0.5563218390804598,3.5804014205932617
96,96,common_voice_es_19620084.mp3,una característica de la organización socialista en la zona era su debilidad,the social organization of the area was its duty,a characteristic of the socialist organization in the region was its weakness,BLEU = 10.69 66.7/25.0/7.1/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.5825856924057007,0.5424733996162567,3.751556634902954
97,97,common_voice_es_18666617.mp3,¿ has hablado con leonor no,unite,have you spoken to leonor no,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.007 ratio = 0.167 hyp_len = 1 ref_len = 6),0.3887997269630432,0.0,2.350442409515381
98,98,common_voice_es_19916861.mp3,en los convertidores grandes se usa vapor para poner la prensa en acción,in the beacon votables it is used for the pregnancy,vapor is used to set the press in motion in huge converters,BLEU = 8.17 40.0/11.1/6.2/3.6 (BP = 0.819 ratio = 0.833 hyp_len = 10 ref_len = 12),0.34997501969337463,0.267478813559322,2.8618712425231934
99,99,common_voice_es_19725187.mp3,los vestuarios no son remodelados,the windows are not remodeled,dressing rooms are not remodeled,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.7868868112564087,0.5888888888888889,3.7081711292266846
100,100,common_voice_es_19654603.mp3,magnolia subg,magnolias,magnolia s u b g,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.018 ratio = 0.200 hyp_len = 1 ref_len = 5),0.8394945859909058,0.10869565217391304,4.167336940765381
101,101,common_voice_es_19751076.mp3,actualmente milita en central español de la segunda división de uruguay,he is correctly in spains control of the dutch division,currently he plays for central español in uruguays second division,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.4488992393016815,0.15,2.6473658084869385
102,102,common_voice_es_19664220.mp3,tuvo una breve carrera política,he had a great political career,he had a short career in politics,BLEU = 27.48 66.7/40.0/25.0/16.7 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.870846152305603,0.6463768115942029,4.294379234313965
103,103,common_voice_es_18781958.mp3,no tardaron en llamarme,he didnt like it,it wasnt long before they called me,BLEU = 7.55 25.0/16.7/12.5/12.5 (BP = 0.472 ratio = 0.571 hyp_len = 4 ref_len = 7),0.5258733034133911,0.07462686567164178,2.913085460662842
104,104,common_voice_es_19594718.mp3,al concluir la campaña queiroz fue destituido,the campaign was concluded,queiroz was dismissed at the end of the campaign,BLEU = 10.13 75.0/33.3/25.0/25.0 (BP = 0.287 ratio = 0.444 hyp_len = 4 ref_len = 9),0.6208135485649109,0.3006535947712418,3.3222198486328125
105,105,common_voice_es_18400851.mp3,¡ doctor lo ha conseguido,doctor has gone,doctor you did it,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.5503100752830505,0.12820512820512822,3.679302930831909
106,106,common_voice_es_19637485.mp3,además englund tiene dos hermanos,he has two brothers,furthermore englund has two brothers,BLEU = 46.31 75.0/66.7/50.0/50.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.8669463396072388,0.600907029478458,3.3597540855407715
107,107,common_voice_es_20042773.mp3,estudió en el colegio de san ildefonso de madrid,he studied the essays of phoebus and demetrius,he studied in the school san idefonso of madrid,BLEU = 11.59 50.0/14.3/8.3/5.0 (BP = 0.882 ratio = 0.889 hyp_len = 8 ref_len = 9),0.5258346199989319,0.3546348314606741,2.56650972366333
108,108,common_voice_es_19372683.mp3,hermandad dominicana del stmo,melican home,dominican brotherhood of the most holy,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.135 ratio = 0.333 hyp_len = 2 ref_len = 6),0.42745181918144226,0.0,3.0362205505371094
109,109,common_voice_es_19620083.mp3,webster et al,the webster,webster et al,BLEU = 30.33 50.0/50.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.5961276888847351,0.17241379310344826,3.662081718444824
110,110,common_voice_es_19749163.mp3,permite que la gente sea creativa,it can be created,it allows people to be creative,BLEU = 11.52 50.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5271081924438477,0.17241379310344826,3.381174325942993
111,111,common_voice_es_20062838.mp3,en la espiritualidad fueron muy influenciados por los jesuitas,the jews were very influenced,they were highly influenced by jesuits in spiritual matters,BLEU = 5.71 40.0/12.5/8.3/6.2 (BP = 0.449 ratio = 0.556 hyp_len = 5 ref_len = 9),0.7429140210151672,0.11627906976744186,3.6991350650787354
112,112,common_voice_es_19687238.mp3,en realidad la idea detrás de este diseño no es novedosa,the idea of this design is not new,in fact the idea behind this design is not innovative,BLEU = 32.02 75.0/57.1/33.3/20.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10),0.8599998950958252,0.600907029478458,4.409562110900879
113,113,common_voice_es_19720179.mp3,sus fósiles han sido hallados en la actual argentina,its fossils have been found in argentina,its fossils have been found in current argentina,BLEU = 72.90 100.0/83.3/80.0/75.0 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.9113656282424927,0.8757427021441488,4.5097246170043945
114,114,common_voice_es_19666858.mp3,murió una vez en el episodio amigo burbuja,he died a day in brugess episode,he died once in the bubble friend episode,BLEU = 13.54 57.1/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.46318021416664124,0.39952531645569617,3.025136947631836
115,115,common_voice_es_19135357.mp3,en colombia hay oficinas en bogotá y cartagena de indias,there are officers in bogata and cartagena of india,in colombia there are offices in bogota and cartagena de indias,BLEU = 11.42 55.6/25.0/7.1/4.2 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.6692805290222168,0.6226379440665155,3.9343667030334473
116,116,common_voice_es_20000105.mp3,se especializó en estudios estadísticos y en la economía agrícola,he specialized in statistical studies and agricultural economy,he specialized in statistical studies and agricultural economics,BLEU = 84.09 87.5/85.7/83.3/80.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.951280415058136,0.8737244897959183,4.673182487487793
117,117,common_voice_es_19728158.mp3,era el especialista de los lanzamientos de penalti,he was the specialist of penaltys songs,he was the penalty kick specialist,BLEU = 26.27 57.1/33.3/20.0/12.5 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.7217931151390076,0.7311475409836065,3.8658807277679443
118,118,common_voice_es_19655353.mp3,prensa gráfica acabaría llegando a acaparar el mercado de las publicaciones ilustradas,the market was located in the illustrated publications,prensa grafica would end up cornering the market of illustrated publications,BLEU = 10.74 50.0/28.6/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.4680722653865814,0.2949766355140187,3.186079502105713
119,119,common_voice_es_19617254.mp3,hoy en día ha caído en desuso,nowadays it has gone out,today it has become obsolete,BLEU = 21.36 40.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.6409558653831482,0.37500000000000006,3.9427804946899414
120,120,common_voice_es_20064388.mp3,así quedó completo el grupo,thats how i can please the group,this way the group is complete,BLEU = 13.13 28.6/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.6386404037475586,0.3073770491803279,3.672487258911133
121,121,common_voice_es_19956468.mp3,los dos países han firmado varios acuerdos bilaterales,the two countries have made several conquests,the two countries have made bilateral agreements in other situations,BLEU = 40.05 71.4/66.7/60.0/50.0 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.6535217761993408,0.5134020618556702,4.061155319213867
122,122,common_voice_es_18309899.mp3,a buen entendedor pocas palabras bastan,there are very few words,a word to the wise is enough,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.475718230009079,0.07352941176470587,3.3094143867492676
123,123,common_voice_es_19606062.mp3,su forma de escribir canciones incorpora elementos de estilos sumamente diversos,its former songs includes different elements,the lyrics of his songs combine extremely diverse styles,BLEU = 4.92 16.7/10.0/6.2/4.2 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.6555150151252747,0.0574712643678161,3.9221906661987305
124,124,common_voice_es_19943321.mp3,todos han sido digitalizados y algunos incluso reproducidos en facsímil,all did it and some were produced in fact,all have been digitized and some have even been reproduced in print,BLEU = 8.13 44.4/12.5/7.1/4.2 (BP = 0.717 ratio = 0.750 hyp_len = 9 ref_len = 12),0.57321697473526,0.26976495726495725,3.199985980987549
125,125,common_voice_es_18312756.mp3,de tal palo tal astilla,its the palace,like father like son,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.38346901535987854,0.0,2.5018858909606934
126,126,common_voice_es_18388359.mp3,en españa no sólo se habla español,in spain he didnt speak spanish,in spain they not only speak spanish,BLEU = 19.43 66.7/40.0/12.5/8.3 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.8129894733428955,0.5434782608695652,4.092210292816162
127,127,common_voice_es_19687244.mp3,el concierto fue filmado y lanzado en video,the concept was found and released in vigor,the concert was recorded and broadcast live,BLEU = 7.27 37.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.5266733765602112,0.2112676056338028,3.1407949924468994
128,128,common_voice_es_19092553.mp3,la naturaleza lujuriosa y salvaje  aún palpitante del calor de la tarde,the natural and luxuriant and coldness,nature lustful and salvage still beating from the afternoon heat,BLEU = 4.96 33.3/10.0/6.2/4.2 (BP = 0.513 ratio = 0.600 hyp_len = 6 ref_len = 10),0.4577650725841522,0.15625,3.154531955718994
129,129,common_voice_es_19711366.mp3,las críticas a la película fueron mayormente positivas,the critics were mostly positive,the reviews of the film were mostly positive,BLEU = 23.45 80.0/50.0/33.3/25.0 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8),0.7824297547340393,0.48701298701298706,4.231438636779785
130,130,common_voice_es_19689904.mp3,estudió en la universidad harvard,he studied a harvard university,he studied in harvard university,BLEU = 30.21 80.0/50.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.943246066570282,0.7500000000000001,4.549988746643066
131,131,common_voice_es_19694262.mp3,los asientos traseros pueden ser opcionalmente eliminados,the trajectories can be eliminated,optionally the back seats can be removed,BLEU = 15.85 60.0/25.0/16.7/12.5 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.4271448254585266,0.3758169934640523,3.36704683303833
132,132,common_voice_es_19667216.mp3,está diariamente abierto al público,its already open to the public,its open daily to the public,BLEU = 34.33 83.3/40.0/25.0/16.7 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.9031789898872375,0.7433333333333335,3.995065689086914
133,133,common_voice_es_19615353.mp3,la canción se ha prohibido en algunos países por su contenido sexual,the son has been provided in some countries,the song has been banned in some countries because of its sexual content,BLEU = 14.48 75.0/42.9/16.7/10.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.38082370162010193,0.44999999999999996,2.760312557220459
134,134,common_voice_es_19680776.mp3,perdió la vista a la edad de cuatro años debido a la viruela,he lost his life for four years,due to smallpox he lost his sight,BLEU = 24.45 42.9/33.3/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.4364215135574341,0.4206349206349207,3.172647476196289
135,135,common_voice_es_19674709.mp3,depende de la consejería de medio ambiente y emergencias del cabildo de gran canaria,it depends on the media and the submergence of the grid,it is dependent on the council of environment and emergencies of gran canaria town hall,BLEU = 6.55 45.5/10.0/5.6/3.1 (BP = 0.695 ratio = 0.733 hyp_len = 11 ref_len = 15),0.4728759229183197,0.2920471841704718,2.829237937927246
136,136,common_voice_es_20067127.mp3,la primera versión del juego de vídeo ¿dónde está en el mundo carmen sandiego,the first version of the video is in carmen san diego,the first version of the video game where is carmen sandiego in the world,BLEU = 38.90 81.8/50.0/44.4/37.5 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14),0.6171185970306396,0.5023880328016581,3.467388391494751
137,137,common_voice_es_19731439.mp3,el paso del río semeja el paso del tiempo por el pueblo,the rivers passes overtime,the course of the river is like the passage of time through the village,BLEU = 1.31 25.0/16.7/12.5/12.5 (BP = 0.082 ratio = 0.286 hyp_len = 4 ref_len = 14),0.6130191087722778,0.07692307692307691,3.443099021911621
138,138,common_voice_es_19745490.mp3,prefiere zonas de umbría,it prefers sons,he prefers shadowy zones,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.5019035935401917,0.12820512820512822,3.1222381591796875
139,139,common_voice_es_18598248.mp3,sin solidaridad no somos nada,we dont know anything,without solidarity we are nothing,BLEU = 12.44 25.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.5351799130439758,0.10204081632653061,2.785395622253418
